$FLYS,1
$VAR,FIRMWARE_VER,v2023.09.22
$VAR,DEVICE_ID,003b0020484e501420353131
$VAR,SESSION_ID,1460276875855677b21e5c6f
$COL,BARO,time,pressure,temperature
$UNIT,BARO,s,Pa,deg C
$COL,HUM,time,humidity,temperature
$UNIT,HUM,s,percent,deg C
$COL,MAG,time,x,y,z,temperature
$UNIT,MAG,s,gauss,gauss,gauss,deg C
$COL,IMU,time,wx,wy,wz,ax,ay,az,temperature
$UNIT,IMU,s,deg/s,deg/s,deg/s,g,g,g,deg C
$COL,TIME,time,tow,week
$UNIT,TIME,s,s,
$COL,VBAT,time,voltage
$UNIT,VBAT,s,volt
$DATA
$MAG,89514.428,-0.445,-0.600,-0.219,15.2
$IMU,89514.439,3.967,29.296,-33.447,0.12109,-0.25048,0.85449,17.42
$BARO,89514.468,101635.48,16.91
$HUM,89514.503,62.2,17.8
$BARO,89514.508,101634.56,16.92
$IMU,89514.515,0.671,47.363,-37.475,-0.02734,-0.24755,0.92236,17.40
$MAG,89514.524,-0.403,-0.597,-0.210,15.3
$BARO,89514.549,101628.32,16.92
$HUM,89514.583,62.2,17.9
$BARO,89514.589,101636.80,16.92
$IMU,89514.592,1.708,33.081,-20.324,-0.13232,-0.22998,1.12500,17.36
$MAG,89514.620,-0.397,-0.601,-0.211,15.2
$BARO,89514.629,101628.12,16.92
$HUM,89514.663,62.2,17.8
$IMU,89514.668,5.554,2.380,-20.751,-0.16699,-0.12500,1.27148,17.38
$BARO,89514.669,101633.31,16.93
$BARO,89514.710,101630.68,16.92
$MAG,89514.716,-0.420,-0.604,-0.216,15.0
$HUM,89514.744,62.1,17.8
$IMU,89514.744,3.356,-30.090,-16.296,-0.13574,-0.25146,1.12548,17.44
$BARO,89514.750,101634.90,16.93
$BARO,89514.790,101626.41,16.93
$MAG,89514.812,-0.442,-0.630,-0.193,15.3
$IMU,89514.821,20.568,-44.738,-9.277,-0.05761,-0.32958,0.91113,17.40
$HUM,89514.824,61.6,17.8
$BARO,89514.830,101627.90,16.92
$BARO,89514.871,101639.48,16.93
$IMU,89514.897,43.151,-36.743,-16.174,0.03906,-0.19238,0.86865,17.39
$HUM,89514.904,61.7,17.9
$MAG,89514.907,-0.477,-0.672,-0.178,15.2
$BARO,89514.911,101635.63,16.94
$BARO,89514.951,101627.58,16.93
$IMU,89514.974,42.297,-22.583,-14.038,0.14746,-0.01708,0.97705,17.45
$HUM,89514.985,61.8,17.9
$BARO,89514.991,101634.82,16.94
$MAG,89515.003,-0.480,-0.699,-0.165,15.3
$VBAT,89515.025,4.137
$BARO,89515.032,101632.07,16.94
$IMU,89515.050,18.615,-2.014,-4.882,0.13281,-0.06250,0.95458,17.44
$HUM,89515.065,61.7,17.9
$BARO,89515.072,101620.42,16.94
$MAG,89515.099,-0.465,-0.693,-0.174,15.2
$BARO,89515.112,101631.34,16.94
$IMU,89515.127,8.361,9.704,4.333,0.08789,-0.12060,0.93994,17.44
$HUM,89515.145,61.8,17.9
$BARO,89515.152,101636.99,16.94
$BARO,89515.193,101621.49,16.94
$MAG,89515.195,-0.466,-0.703,-0.168,15.3
$IMU,89515.203,11.901,11.230,15.136,0.12402,-0.07568,1.00390,17.43
$HUM,89515.225,61.8,17.8
$BARO,89515.233,101635.63,16.95
$BARO,89515.273,101631.75,16.94
$IMU,89515.279,6.103,14.953,23.254,0.09960,-0.06591,0.99218,17.47
$MAG,89515.290,-0.472,-0.706,-0.181,15.2
$HUM,89515.306,61.9,17.9
$BARO,89515.313,101631.34,16.95
$BARO,89515.354,101635.75,16.95
$IMU,89515.356,-11.779,17.272,31.005,-0.08886,-0.01904,0.97167,17.44
$HUM,89515.386,61.8,17.9
$MAG,89515.386,-0.454,-0.682,-0.183,15.3
$BARO,89515.394,101632.00,16.95
$IMU,89515.432,-19.165,4.699,16.601,-0.14550,-0.02978,1.02148,17.47
$BARO,89515.434,101628.66,16.95
$HUM,89515.466,61.8,17.9
$BARO,89515.474,101635.43,16.95
$MAG,89515.482,-0.478,-0.679,-0.184,15.2
$IMU,89515.509,-7.751,-14.831,15.197,-0.01171,-0.01660,1.02148,17.50
$BARO,89515.515,101633.85,16.95
$HUM,89515.547,61.9,17.9
$BARO,89515.555,101637.80,16.95
$MAG,89515.578,-0.487,-0.670,-0.190,15.3
$IMU,89515.585,0.793,-9.155,17.761,0.01513,-0.04296,0.99707,17.47
$BARO,89515.595,101631.29,16.96
$HUM,89515.627,61.8,17.9
$BARO,89515.636,101627.61,16.96
$IMU,89515.662,6.958,11.474,15.197,-0.08251,-0.05810,0.96484,17.48
$MAG,89515.673,-0.475,-0.685,-0.172,15.2
$BARO,89515.676,101628.41,16.96
$HUM,89515.707,61.8,17.9
$BARO,89515.716,101623.73,16.96
$IMU,89515.738,12.634,19.409,10.925,-0.10205,0.04296,1.02099,17.48
$BARO,89515.756,101629.27,16.96
$MAG,89515.769,-0.469,-0.685,-0.183,15.3
$HUM,89515.788,61.8,18.0
$BARO,89515.797,101622.54,16.96
$IMU,89515.814,7.568,19.775,4.760,-0.15625,0.04150,1.02148,17.46
$BARO,89515.837,101630.31,16.97
$MAG,89515.865,-0.460,-0.699,-0.174,15.4
$HUM,89515.868,61.9,17.9
$BARO,89515.877,101631.31,16.97
$IMU,89515.891,6.103,12.817,-1.037,-0.16992,0.03710,1.02050,17.49
$BARO,89515.917,101637.60,16.97
$HUM,89515.948,61.9,18.0
$BARO,89515.958,101625.00,16.97
$MAG,89515.961,-0.459,-0.702,-0.157,15.2
$IMU,89515.967,9.521,7.629,-3.967,-0.14111,0.06250,1.01171,17.50
$BARO,89515.998,101630.39,16.97
$HUM,89516.029,61.9,17.9
$BARO,89516.038,101626.71,16.97
$IMU,89516.044,10.375,5.249,2.197,-0.08984,0.12304,1.04003,17.52
$VBAT,89516.044,4.135
$MAG,89516.057,-0.445,-0.711,-0.157,15.4
$BARO,89516.078,101637.94,16.97
$HUM,89516.109,61.9,17.9
$BARO,89516.119,101632.22,16.98
$IMU,89516.120,1.892,5.310,6.835,-0.15966,0.07519,1.04345,17.48
$MAG,89516.152,-0.445,-0.714,-0.171,15.3
$BARO,89516.159,101636.24,16.98
$HUM,89516.189,62.0,17.9
$IMU,89516.197,-2.075,-5.615,5.615,-0.17529,0.03808,1.10693,17.48
$BARO,89516.199,101636.24,16.98
$BARO,89516.239,101628.36,16.98
$MAG,89516.248,-0.469,-0.700,-0.171,15.3
$HUM,89516.270,61.9,17.9
$IMU,89516.273,-7.934,-27.404,0.915,-0.07568,0.08105,1.26660,17.54
$BARO,89516.280,101621.17,16.98
$BARO,89516.320,101627.76,16.98
$MAG,89516.344,-0.505,-0.687,-0.183,15.3
$IMU,89516.349,-22.277,-56.152,-13.854,0.04345,-0.00097,1.21630,17.54
$HUM,89516.350,61.8,17.9
$BARO,89516.360,101632.36,16.98
$BARO,89516.401,101625.05,16.99
$IMU,89516.426,-24.108,-69.885,-45.227,0.20800,-0.12158,0.97363,17.50
$HUM,89516.430,61.8,18.0
$MAG,89516.440,-0.529,-0.694,-0.174,15.2
