$FLYS,1
$VAR,FIRMWARE_VER,v2023.09.22
$VAR,DEVICE_ID,003b0020484e501420353131
$VAR,SESSION_ID,59977b33188e4ae56ebd6c15
$COL,BARO,time,pressure,temperature
$UNIT,BARO,s,Pa,deg C
$COL,HUM,time,humidity,temperature
$UNIT,HUM,s,percent,deg C
$COL,MAG,time,x,y,z,temperature
$UNIT,MAG,s,gauss,gauss,gauss,deg C
$COL,IMU,time,wx,wy,wz,ax,ay,az,temperature
$UNIT,IMU,s,deg/s,deg/s,deg/s,g,g,g,deg C
$COL,TIME,time,tow,week
$UNIT,TIME,s,s,
$COL,VBAT,time,voltage
$UNIT,VBAT,s,volt
$DATA
$IMU,102521.131,0.671,-14.953,-0.061,0.03125,0.07080,1.14599,11.58
$BARO,102521.138,101486.16,11.30
$MAG,102521.143,-0.526,-0.397,-0.130,9.4
$BARO,102521.178,101483.24,11.30
$HUM,102521.207,70.4,12.0
$IMU,102521.207,-14.038,-12.695,-11.779,0.10644,-0.09570,1.30029,11.60
$BARO,102521.218,101482.26,11.30
$MAG,102521.238,-0.531,-0.381,-0.124,9.3
$BARO,102521.259,101478.36,11.30
$IMU,102521.284,-28.015,0.549,-17.639,0.16308,-0.28564,1.19189,11.59
$HUM,102521.287,70.3,12.0
$BARO,102521.299,101483.43,11.30
$MAG,102521.334,-0.537,-0.369,-0.120,9.3
$BARO,102521.339,101480.19,11.30
$IMU,102521.360,-21.850,12.695,-9.277,0.01757,-0.31054,1.03613,11.63
$HUM,102521.368,70.4,12.0
$BARO,102521.380,101481.55,11.30
$BARO,102521.420,101479.02,11.30
$MAG,102521.429,-0.529,-0.351,-0.105,9.4
$IMU,102521.436,-12.145,3.784,1.770,0.08593,-0.18115,0.93457,11.58
$HUM,102521.448,70.4,12.0
$BARO,102521.460,101478.63,11.30
$BARO,102521.501,101476.09,11.30
$IMU,102521.513,-8.239,1.953,6.103,-0.09033,-0.21240,0.69433,11.58
$MAG,102521.524,-0.535,-0.349,-0.115,9.4
$HUM,102521.528,70.4,12.0
$BARO,102521.541,101486.31,11.31
$BARO,102521.581,101475.78,11.31
$VBAT,102521.581,4.066
$IMU,102521.589,12.390,-5.310,-6.530,0.09667,-0.03417,0.79150,11.63
$HUM,102521.609,70.3,11.9
$MAG,102521.620,-0.540,-0.370,-0.117,9.4
$BARO,102521.622,101472.78,11.30
$BARO,102521.662,101487.36,11.31
$IMU,102521.666,17.395,4.455,-6.103,0.10986,-0.00390,0.97802,11.62
$HUM,102521.689,70.4,11.9
$BARO,102521.702,101484.43,11.31
$MAG,102521.715,-0.519,-0.384,-0.126,9.5
$IMU,102521.742,17.639,7.080,9.704,0.04541,0.03125,1.31787,11.59
$BARO,102521.743,101485.53,11.31
$HUM,102521.769,70.3,12.0
$BARO,102521.783,101483.46,11.31
$MAG,102521.810,-0.499,-0.381,-0.135,9.4
$IMU,102521.819,9.155,5.187,25.085,-0.11865,-0.09960,1.29003,11.61
$BARO,102521.823,101488.06,11.31
$HUM,102521.850,70.3,12.0
$BARO,102521.864,101489.23,11.31
$IMU,102521.895,-6.286,-4.577,5.187,-0.01904,-0.36621,1.06787,11.63
$BARO,102521.904,101477.68,11.32
$MAG,102521.905,-0.493,-0.372,-0.135,9.4
$HUM,102521.930,70.4,12.0
$BARO,102521.944,101488.40,11.32
$IMU,102521.971,2.807,-7.507,-4.333,0.10205,-0.24169,0.92382,11.62
$BARO,102521.985,101478.46,11.32
$MAG,102522.000,-0.495,-0.382,-0.139,9.4
$HUM,102522.010,70.3,12.0
$BARO,102522.025,101483.99,11.32
$IMU,102522.048,9.948,7.080,5.920,-0.10546,-0.05908,0.87597,11.64
$BARO,102522.065,101474.75,11.32
$HUM,102522.091,70.4,12.1
$MAG,102522.096,-0.493,-0.379,-0.135,9.5
$BARO,102522.106,101484.89,11.32
$IMU,102522.124,5.676,-1.220,8.056,-0.04638,-0.00732,0.70556,11.63
$BARO,102522.146,101485.36,11.32
$HUM,102522.171,70.3,12.0
$BARO,102522.187,101481.51,11.32
$MAG,102522.191,-0.495,-0.379,-0.135,9.5
$IMU,102522.201,10.681,-6.469,2.929,-0.00146,0.08447,0.87207,11.61
$BARO,102522.227,101488.16,11.32
$HUM,102522.251,70.4,12.1
$BARO,102522.267,101488.74,11.33
$IMU,102522.277,6.774,-11.718,-7.934,0.04882,0.00683,1.01123,11.64
$MAG,102522.286,-0.516,-0.391,-0.130,9.4
$BARO,102522.308,101475.46,11.33
$HUM,102522.332,70.4,12.0
$BARO,102522.348,101482.04,11.32
$IMU,102522.353,-2.807,-21.301,-12.268,0.11669,-0.03173,1.29736,11.65
$MAG,102522.381,-0.543,-0.388,-0.126,9.5
$BARO,102522.388,101491.67,11.33
$HUM,102522.412,70.4,12.1
$BARO,102522.429,101483.16,11.33
$IMU,102522.430,-31.372,-15.625,-17.333,0.44873,-0.27050,1.30322,11.63
$BARO,102522.469,101482.55,11.33
$MAG,102522.477,-0.532,-0.357,-0.123,9.5
$HUM,102522.492,70.4,12.0
$IMU,102522.506,-32.714,30.578,-0.915,0.15283,-0.37451,1.06152,11.63
$BARO,102522.509,101485.36,11.33
$BARO,102522.550,101486.72,11.33
$MAG,102522.572,-0.519,-0.346,-0.126,9.4
$HUM,102522.573,70.4,12.0
$VBAT,102522.582,4.059
$IMU,102522.583,-14.282,35.339,5.676,-0.10205,-0.23632,0.87255,11.61
$BARO,102522.590,101483.21,11.34
$BARO,102522.630,101481.07,11.33
$HUM,102522.653,70.2,12.0
$IMU,102522.659,-6.713,16.479,-3.234,-0.09521,-0.11230,0.66796,11.62
$MAG,102522.667,-0.510,-0.336,-0.130,9.5
$BARO,102522.671,101475.29,11.34
$BARO,102522.711,101486.67,11.34
$HUM,102522.733,70.2,12.0
$IMU,102522.735,-3.112,2.624,-12.268,-0.11328,-0.08593,0.67187,11.65
$BARO,102522.751,101473.61,11.35
$MAG,102522.763,-0.519,-0.343,-0.129,9.5
$BARO,102522.792,101490.77,11.34
$IMU,102522.812,4.577,-13.977,-6.103,-0.01611,-0.06689,0.95019,11.68
$HUM,102522.814,70.3,12.0
$BARO,102522.832,101482.19,11.34
$MAG,102522.858,-0.523,-0.346,-0.117,9.4
$BARO,102522.872,101490.89,11.34
$IMU,102522.888,12.023,-7.568,10.681,0.02783,-0.05078,1.21337,11.63
$HUM,102522.894,70.4,12.1
$BARO,102522.913,101489.09,11.35
$BARO,102522.953,101486.55,11.35
$MAG,102522.953,-0.508,-0.355,-0.130,9.3
$IMU,102522.965,1.281,9.033,15.747,-0.22558,-0.06738,1.20898,11.65
$HUM,102522.974,70.4,12.1
$BARO,102522.993,101496.30,11.35
$BARO,102523.034,101486.62,11.35
$IMU,102523.041,-28.625,-0.183,11.718,-0.08984,-0.44726,1.13769,11.63
$MAG,102523.048,-0.510,-0.312,-0.111,9.4
$HUM,102523.055,70.4,12.1
$BARO,102523.074,101485.45,11.35
$BARO,102523.115,101486.62,11.35
$IMU,102523.118,-20.019,-8.239,20.568,-0.03466,-0.47216,1.06054,11.61
$HUM,102523.135,70.4,12.0
$MAG,102523.144,-0.501,-0.288,-0.109,9.4
$BARO,102523.155,101493.06,11.35
